participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
63,miavqs4w,610434dbaa187bfdbe2e8ac9,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:31.351986,1,,,16.0,2,,0.0,32,1,xsp8cw0b,,,,,0
64,gbxuft5p,614e1599db14d8f3a5c1486a,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:32.686715,1,,,12.0,1,,0.0,36,1,xsp8cw0b,,,,,0
65,fawhqvv8,60d65f765bb5e73e308a1ea2,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:33.625351,1,,,15.0,1,,0.0,37,1,xsp8cw0b,,,,,0
66,lw567nmj,5bb7d50b94519e0001c5a095,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:34.578666,1,,,5.0,1,,0.0,41,1,xsp8cw0b,,,,,0
67,dz8f9wcv,5b72d1b972a6fc0001b2abc2,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:36.876605,1,,,12.0,1,,0.0,35,1,xsp8cw0b,,,,,0
68,i485jyv2,5ee2d96eac3291203650f16e,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:37.068748,1,,,7.0,1,,0.0,34,1,xsp8cw0b,,,,,0
69,9j9ld05r,61087a3ac7ca8020fdbd4a5e,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:37.193030,1,,,10.0,2,,0.0,36,1,xsp8cw0b,,,,,0
70,jrufudds,5acacf8c9534ba0001c777cf,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:38.591886,1,,,4.0,1,,0.0,42,1,xsp8cw0b,,,,,0
71,lijrcqnn,60fd6e6d7b35102b8ca961a5,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:38.404220,1,,,15.0,1,,0.0,33,1,xsp8cw0b,,,,,0
72,mbyzh2w8,5e794f94cd742b5121734d4c,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:39.179396,1,,,8.0,2,,0.0,33,1,xsp8cw0b,,,,,0
73,e4bq2csy,61670b499c1bc22ba3a7b588,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:41.668743,1,,,12.0,2,,0.0,37,1,xsp8cw0b,,,,,0
74,lg1b1obt,5b564680ed90280001510d9a,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:41.660410,1,,,5.0,1,,0.0,46,1,xsp8cw0b,,,,,0
75,mnqhos83,60ccbffae161aadb1880ad6c,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:42.031017,1,,,0.0,2,,0.0,41,1,xsp8cw0b,,,,,0
76,ai5yquld,61001862463c1eca6db99298,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:42.235938,1,,,14.0,2,,0.0,34,1,xsp8cw0b,,,,,0
77,m2u65clp,61698b032d91d9ba8c15de76,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:42.436221,1,,,13.0,2,,0.0,35,1,xsp8cw0b,,,,,0
78,6hh4k6ck,60aec8d62cd630b976374c5e,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:42.737326,1,,,3.0,1,,0.0,44,1,xsp8cw0b,,,,,0
79,u61qwgdj,615d0733aeb8f75406c20fbb,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:44.479121,1,,,4.0,1,,0.0,40,1,xsp8cw0b,,,,,0
80,oj865wlc,5f2545d96aeaad0009f624df,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:44.663521,1,,,6.0,2,,0.0,38,1,xsp8cw0b,,,,,0
81,eihc8351,612e7ef85edba8d26ef96c99,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:47.478314,1,,,7.0,1,,0.0,48,1,xsp8cw0b,,,,,0
82,h3a4reb1,5ebb2f5f72b18c1017317cf3,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:48.046366,1,,,5.0,2,,0.0,44,1,xsp8cw0b,,,,,0
83,5cuemauf,60fee6b26d66c814c4f3a5b4,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:48.790533,1,,,4.0,1,,0.0,43,1,xsp8cw0b,,,,,0
84,6hh5yxth,5e544727059e3744ccdd4c3b,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:49.325596,1,,,5.0,1,,0.0,45,1,xsp8cw0b,,,,,0
85,c3587f22,5fe7da95957b611b25e210f5,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:49.419655,1,,,0.0,2,,0.0,42,1,xsp8cw0b,,,,,0
86,f65peax7,60fadf64707bc7dcf61f9e54,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:49.992663,1,,,5.0,1,,0.0,49,1,xsp8cw0b,,,,,0
87,jw2axnu1,608ad48370a61c21065e6010,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:50.327151,1,,,0.0,2,,0.0,40,1,xsp8cw0b,,,,,0
88,gs2azu5b,5fda1e659df7fa12561ec08a,0,11,24,trust_robot_secondmover,Instructions,2021-12-15 18:45:50.301656,1,,,0.0,2,,0.0,39,1,xsp8cw0b,,,,,0
89,3s178yh4,5e3e54f69e51f80b67c1cc06,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:50.684462,1,,,7.0,2,,0.0,48,1,xsp8cw0b,,,,,0
90,gl6eup3m,5ab85787a3ba7a0001b41428,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:50.935026,1,,,5.0,2,,0.0,43,1,xsp8cw0b,,,,,0
91,tytd8rsc,6111a54ccc7d180f8061316e,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:56.924181,1,,,5.0,2,,0.0,45,1,xsp8cw0b,,,,,0
92,rvzre78y,5bef64b373e44f0001092811,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:57.178612,1,,,7.0,1,,0.0,52,1,xsp8cw0b,,,,,0
93,8gsxm6j2,614dff99a7df5de140464ec3,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:57.761245,1,,,8.0,1,,0.0,47,1,xsp8cw0b,,,,,0
94,wk3u3s9x,5c6ae4c31b9d0e000190bacc,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:46:05.751062,1,,,4.0,2,,0.0,46,1,xsp8cw0b,,,,,0
95,0cbf6p44,53987712fdf99b68e3a45021,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:46:23.832729,1,,,7.0,2,,0.0,47,1,xsp8cw0b,,,,,0
96,dgbfmgn2,61706990debe1fe754bcbd61,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:46:41.328483,1,,,5.0,1,,0.0,50,1,xsp8cw0b,,,,,0
97,37pqrz5a,5f74fd83ed11b81620baf105,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:46:42.239414,1,,,5.0,2,,0.0,49,1,xsp8cw0b,,,,,0
98,w6qplb0y,5ca9e89dcb4af3001440da22,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:46:46.944897,1,,,9.0,2,,0.0,50,1,xsp8cw0b,,,,,0
99,ow69scpa,5f038dc85819b15b08840dfd,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:47:50.205994,1,,,10.0,1,,0.0,51,1,xsp8cw0b,,,,,0
100,n6qeo9zv,61032274bad76a096a09f0b0,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:47:53.907752,1,,,10.0,2,,0.0,51,1,xsp8cw0b,,,,,0
101,3otek0sj,5a78dbb9ae9a0b0001a97212,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:48:10.397449,1,,,6.0,2,,0.0,52,1,xsp8cw0b,,,,,0
102,gpwsx1yn,6148c4876abfac663ccf0c3a,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:48:49.561336,1,,,8.0,1,,0.0,53,1,xsp8cw0b,,,,,0
103,7md5dnwi,6054e1ddb68b58dd23242765,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:28.709252,1,,,0.0,1,,0.0,54,1,xsp8cw0b,,,,,0
104,ftdp0ery,5c71bdec87f8cd0001b458f5,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:29.932242,1,,,5.0,2,,0.0,53,1,xsp8cw0b,,,,,0
105,j3ob9npe,6102dc69fe9b452795eb3d72,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:31.525740,1,,,14.0,2,,0.0,54,1,xsp8cw0b,,,,,0
106,e7uj0bs1,5e836a3c2598d409928dae31,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:31.831947,1,,,9.0,1,,0.0,55,1,xsp8cw0b,,,,,0
107,28wukrm3,60ff632a01371d68a406f893,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:36.029789,1,,,7.0,1,,0.0,56,1,xsp8cw0b,,,,,0
108,mms01y3t,5a9067894eecca0001dd1427,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:36.623067,1,,,6.0,1,,0.0,57,1,xsp8cw0b,,,,,0
109,ybjscqa0,611e91d3417faebad3101d08,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:43.414586,1,,,9.0,1,,0.0,59,1,xsp8cw0b,,,,,0
110,s5o1mf05,60e4fe072aa5db731051c240,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:44.829223,1,,,9.0,1,,0.0,58,1,xsp8cw0b,,,,,0
111,fjz3rlzb,5fc6bb4182ff63089f4a26be,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:46.539246,1,,,5.0,1,,0.0,75,1,xsp8cw0b,,,,,0
112,9e4jm4u5,614fd56753386a7c522d5feb,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:47.007310,1,,,11.0,1,,0.0,62,1,xsp8cw0b,,,,,0
113,0poptzbm,606604f1ca47696cf97529c0,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:47.260720,1,,,13.0,2,,0.0,62,1,xsp8cw0b,,,,,0
114,6wn07a4q,5c48d9b3cd853b0001287890,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:47.880070,1,,,7.0,2,,0.0,55,1,xsp8cw0b,,,,,0
115,0e8ar2gx,61127edae420c460b6e45aa0,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:48.265227,1,,,5.0,1,,0.0,68,1,xsp8cw0b,,,,,0
116,k50lfrz5,5fefefa4c9707d3516361c9c,0,8,24,trust_robot_firstmover_strategy,Instructions,2021-12-15 18:49:49.385107,1,,,0.0,2,,0.0,58,1,xsp8cw0b,,,,,0
117,mmmc9w3a,60fee61eee6562af6a278990,0,2,24,introduction,Introduction,2021-12-15 18:49:49.398196,1,,,0.0,117,,0.0,1,1,xsp8cw0b,,,,,0
118,ez9qecx3,5deec7e78b5f8b5683c0355a,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:49.739477,1,,,9.0,2,,0.0,57,1,xsp8cw0b,,,,,0
119,zn0varqd,6164edb74198a072bd18dea3,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:51.145269,1,,,14.0,2,,0.0,59,1,xsp8cw0b,,,,,0
120,ok47xndv,5ea70b0537c5170b90ece8ac,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:51.466484,1,,,10.0,2,,0.0,56,1,xsp8cw0b,,,,,0
121,yjde2m6g,6108621d7dec27d392e7bb9d,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:52.939515,1,,,5.0,1,,0.0,72,1,xsp8cw0b,,,,,0
122,noqgdslb,5e2c972a7d97642ba0a357c6,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:54.502678,1,,,8.0,1,,0.0,63,1,xsp8cw0b,,,,,0
123,5c8643vq,5a1cddb4087f2e0001eafb99,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:54.838519,1,,,16.0,1,,0.0,61,1,xsp8cw0b,,,,,0
124,tga4aur6,5755a4c33c680b00095db408,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:54.978516,1,,,5.0,1,,0.0,64,1,xsp8cw0b,,,,,0
125,0pucx7g6,5bb239a60cc22c000146833e,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:55.708998,1,,,9.0,1,,0.0,60,1,xsp8cw0b,,,,,0
126,xktsx46g,60f71eb315abd11a590fda93,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:56.354042,1,,,6.0,1,,0.0,70,1,xsp8cw0b,,,,,0
127,ly8bqltb,5fb69cacddba6408f81a9564,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:57.350215,1,,,13.0,2,,0.0,60,1,xsp8cw0b,,,,,0
128,2wngl5e3,5b97f8988ae8150001c7a887,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:58.250096,1,,,14.0,2,,0.0,63,1,xsp8cw0b,,,,,0
129,qsb1gjd1,60fd02da0a86e809c27e1814,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:58.674105,1,,,19.0,2,,0.0,61,1,xsp8cw0b,,,,,0
130,820zsykk,61002817e1152ddec32cd644,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:59.007004,1,,,5.0,1,,0.0,66,1,xsp8cw0b,,,,,0
131,m9e584rk,6107e12604ce758d6d356bf6,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:49:59.715544,1,,,10.0,1,,0.0,69,1,xsp8cw0b,,,,,0
132,1xyubj8w,559fa17cfdf99b69c369d364,0,3,24,assignment,AssignmentWaitPage,2021-12-15 18:50:00.321824,1,,,0.0,132,,0.0,1,1,xsp8cw0b,,,,,0
133,i7t4v82l,5842eb2904e7550001a06b14,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:02.934312,1,,,5.0,1,,0.0,65,1,xsp8cw0b,,,,,0
134,w7ncx74x,60ca4cfb5c287146cad0695a,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:03.178020,1,,,7.0,1,,0.0,71,1,xsp8cw0b,,,,,0
135,jg4dc42k,614ca7f8fc7cba1b74101bfe,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:03.086409,1,,,5.0,2,,0.0,64,1,xsp8cw0b,,,,,0
136,82bk5syw,5cf7df5a8e098100184cbf43,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:03.305420,1,,,5.0,2,,0.0,65,1,xsp8cw0b,,,,,0
137,csjyqhcw,610813ebfdb1b78559fb1ff9,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:06.212472,1,,,0.0,1,,0.0,67,1,xsp8cw0b,,,,,0
138,4n6xov2r,5d8e258e7a33770016980d2b,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:06.544030,1,,,11.0,2,,0.0,71,1,xsp8cw0b,,,,,0
139,o80rj3xf,6077cb38de8f5c783d413450,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:07.098779,1,,,5.0,2,,0.0,66,1,xsp8cw0b,,,,,0
140,yf8rlq6x,6115c8cbd1923433e1832a02,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:07.370335,1,,,5.0,2,,0.0,67,1,xsp8cw0b,,,,,0
141,5kh75nd0,614cbf922a185b9d11bd6648,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:07.634265,1,,,10.0,2,,0.0,75,1,xsp8cw0b,,,,,0
142,pryhvkwt,614e149fccc6a53ae06dfcd2,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:08.093968,1,,,2.0,2,,0.0,70,1,xsp8cw0b,,,,,0
143,qho1wv1p,60fcd3e4c974afedd3edf113,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:08.812391,1,,,5.0,2,,0.0,68,1,xsp8cw0b,,,,,0
144,niimpj1z,5e92a98518ca6c5e48437217,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:10.183078,1,,,8.0,1,,0.0,74,1,xsp8cw0b,,,,,0
145,vxumpayh,5e63e24eaf3bd51660031dbe,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:13.774307,1,,,7.0,2,,0.0,69,1,xsp8cw0b,,,,,0
146,oz3sj3gm,5de83f3b3aa615000a41f831,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:17.673040,1,,,11.0,1,,0.0,73,1,xsp8cw0b,,,,,0
147,0gyazek8,6115f065036ef79a5d0522ac,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:24.271343,1,,,5.0,2,,0.0,73,1,xsp8cw0b,,,,,0
148,is32e4jx,5c6d460ec3aa150001145611,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:27.723423,1,,,4.0,2,,0.0,72,1,xsp8cw0b,,,,,0
149,ee29dy7y,61310db855a32fc69c440550,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:50:35.726657,1,,,10.0,2,,0.0,74,1,xsp8cw0b,,,,,0
150,b6jn4sz5,5fc8a956800c80232e0b7a32,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:51:06.027839,1,,,5.0,1,,0.0,76,1,xsp8cw0b,,,,,0
151,1lixcqgy,5bf9bd81549c180001dab194,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:51:08.574012,1,,,9.0,2,,0.0,76,1,xsp8cw0b,,,,,0
152,qsnt5bk9,5796912e913c710001975919,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:52:43.279264,1,,,5.0,2,,0.0,77,1,xsp8cw0b,,,,,0
153,gowcjbb2,558aab19fdf99b65685f0142,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:54:30.025855,1,,,14.0,1,,0.0,78,1,xsp8cw0b,,,,,0
154,9q1m4ia9,61094c7cb8c79b6a734c2d0c,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:55:52.182124,1,,,9.0,1,,0.0,79,1,xsp8cw0b,,,,,0
155,kaa67s0m,611d2052a2e24732a40fe5c6,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:56:07.249444,1,,,17.0,2,,0.0,78,1,xsp8cw0b,,,,,0
156,i0tesnlb,614dece04ee1516045ed298d,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:56:08.629192,1,,,10.0,2,,0.0,79,1,xsp8cw0b,,,,,0
157,2lm8ddsx,5c525573f3001c000124e4cb,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:57:54.199787,1,,,17.0,1,,0.0,80,1,xsp8cw0b,,,,,0
158,s7t1n2h1,5c5badb6a333b50001db9724,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:58:26.999739,1,,,8.0,2,,0.0,80,1,xsp8cw0b,,,,,0
159,uauf2ueq,5ba12c13863e280001976a10,0,8,24,trust_robot_firstmover_strategy,Instructions,2021-12-15 19:30:40.000468,1,,,0.0,1,,0.0,82,1,xsp8cw0b,,,,,0
160,h7q0mduo,5e814f98193c1983e819818f,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:40.726631,1,,,10.0,1,,0.0,81,1,xsp8cw0b,,,,,0
161,8knjzg4w,6111c4865701e1ba367af3e3,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:41.468658,1,,,7.0,2,,0.0,81,1,xsp8cw0b,,,,,0
162,2b69lu8x,5e954b384491ad117052cd48,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:42.550395,1,,,17.0,2,,0.0,82,1,xsp8cw0b,,,,,0
163,sklky8c3,5f1338a87447d0308e865fd0,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:42.719556,1,,,10.0,1,,0.0,83,1,xsp8cw0b,,,,,0
164,kcdoppp5,5c0da14d656168000159da7a,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:42.906400,1,,,9.0,1,,0.0,84,1,xsp8cw0b,,,,,0
165,0d5u712f,58be2fc3bfc0f4000179f3c5,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:51.371176,1,,,14.0,1,,0.0,85,1,xsp8cw0b,,,,,0
166,2v276nbj,5f4fe42aa8de8e1136e85064,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:51.532025,1,,,11.0,2,,0.0,85,1,xsp8cw0b,,,,,0
167,j7zm218d,5ec76194079cdc1b61767c3b,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:53.375126,1,,,4.0,1,,0.0,92,1,xsp8cw0b,,,,,0
168,y604ipn2,6126ecc3ebef11936ed8bfcb,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:54.205553,1,,,5.0,1,,0.0,88,1,xsp8cw0b,,,,,0
169,kw92dr7h,5ad38729dfe710000183c244,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:57.651626,1,,,7.0,2,,0.0,87,1,xsp8cw0b,,,,,0
170,ivyj9gcr,5fc84279fff9b01c16046778,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:30:59.356389,1,,,9.0,2,,0.0,83,1,xsp8cw0b,,,,,0
171,9vbp8wug,6109a7337fd93218ba5926c0,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:00.790616,1,,,5.0,1,,0.0,90,1,xsp8cw0b,,,,,0
172,2t2n5hlo,600628028f2211980fd1632c,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:01.690550,1,,,5.0,1,,0.0,89,1,xsp8cw0b,,,,,0
173,hin7a2p4,5ef110ef74978d1e943f0e7a,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:02.034252,1,,,7.0,1,,0.0,87,1,xsp8cw0b,,,,,0
174,8u37t6ds,610700584a8aa53c1a2ea92d,0,15,24,ultimatum_robot_proposer_strategy,Instructions,2021-12-15 19:31:02.202047,1,,,0.0,2,,0.0,88,1,xsp8cw0b,,,,,0
175,60nddfbz,5e40cd8807d04430f28eef0c,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:03.709625,1,,,6.0,2,,0.0,84,1,xsp8cw0b,,,,,0
176,pmuuqxtl,5f9204c669c428109eda454e,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:04.366027,1,,,0.0,2,,0.0,90,1,xsp8cw0b,,,,,0
177,tfos87w7,5f45beae060bdc1f49704285,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:05.663245,1,,,0.0,2,,0.0,89,1,xsp8cw0b,,,,,0
178,fxxazvlo,5f88fc9a4157a110c725e6f5,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:06.067696,1,,,5.0,1,,0.0,91,1,xsp8cw0b,,,,,0
179,0p4to3sa,5af1c24d5bbd0b00015eca8b,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:08.036989,1,,,7.0,1,,0.0,93,1,xsp8cw0b,,,,,0
180,7jgqtvfy,613b53e4038b14ab5bf1f889,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:08.197752,1,,,0.0,1,,0.0,94,1,xsp8cw0b,,,,,0
181,lzq0cu5a,5f6eb18408ed4c3fa68fbf8a,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:10.556800,1,,,2.0,2,,0.0,93,1,xsp8cw0b,,,,,0
182,qeqlc09h,60fde20dd4b213017b1f2ac7,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:11.624947,1,,,0.0,2,,0.0,92,1,xsp8cw0b,,,,,0
183,vt0kol4m,605134897eb2ce8a9eb367f9,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:13.143718,1,,,5.0,2,,0.0,91,1,xsp8cw0b,,,,,0
184,5yrmxiar,60fe7748a8ef9311de5f2fcd,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:23.743651,1,,,7.0,2,,0.0,94,1,xsp8cw0b,,,,,0
185,uj4puy5d,5f483fcda023e1304ce86119,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:31:43.174287,1,,,9.0,1,,0.0,95,1,xsp8cw0b,,,,,0
186,0w2ky0xu,60fcc00af3ec0d2d4b95c4be,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:32:21.399578,1,,,10.0,2,,0.0,95,1,xsp8cw0b,,,,,0
187,grckr4gd,5f4f1795c7230316afc2b88a,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:33:49.221954,1,,,7.0,1,,0.0,96,1,xsp8cw0b,,,,,0
188,jh12f6az,5d215a1bbf7f840019701939,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:34:06.746146,1,,,9.0,1,,0.0,97,1,xsp8cw0b,,,,,0
189,1gz08ugn,5f14b46fefc95253caca20b4,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:34:14.456104,1,,,5.0,2,,0.0,96,1,xsp8cw0b,,,,,0
190,iyc2j9uu,5e09ffd8fa3d102a583771c1,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:35:38.652315,1,,,7.0,2,,0.0,97,1,xsp8cw0b,,,,,0
191,xvk1ei17,55bd8669fdf99b5bfc7d4cfc,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:41:21.708603,1,,,6.0,1,,0.0,98,1,xsp8cw0b,,,,,0
192,ve9z2e49,,0,5,24,dictator_robot,Instructions,2021-12-15 19:48:09.711297,1,,,0.0,2,,0.0,98,1,xsp8cw0b,,,,,0
193,7az1xldt,,0,5,24,dictator_robot,Instructions,2021-12-15 19:48:10.448233,1,,,0.0,1,,0.0,99,1,xsp8cw0b,,,,,0
194,aaxsoelt,,0,5,24,dictator_robot,Instructions,2021-12-15 19:48:11.346219,1,,,0.0,2,,0.0,99,1,xsp8cw0b,,,,,0
195,q6yn0pom,,0,5,24,dictator_robot,Instructions,2021-12-15 19:48:12.081895,1,,,0.0,1,,0.0,100,1,xsp8cw0b,,,,,0
196,5zywvrns,,0,5,24,dictator_robot,Instructions,2021-12-15 19:48:12.996911,1,,,0.0,2,,0.0,100,1,xsp8cw0b,,,,,0
197,jg19wxc5,,0,5,24,dictator_robot,Instructions,2021-12-15 19:48:13.916260,1,,,0.0,1,,0.0,101,1,xsp8cw0b,,,,,0
198,v56pwt5e,,0,5,24,dictator_robot,Instructions,2021-12-15 19:48:14.958114,1,,,0.0,2,,0.0,101,1,xsp8cw0b,,,,,0
199,nyxn7zmx,,0,8,24,trust_robot_firstmover_strategy,Instructions,2021-12-15 19:48:15.862474,1,,,0.0,1,,0.0,103,1,xsp8cw0b,,,,,0
200,8k1aalg0,,0,8,24,trust_robot_firstmover_strategy,Instructions,2021-12-15 19:48:16.996131,1,,,0.0,2,,0.0,103,1,xsp8cw0b,,,,,0
201,u5be479k,,0,18,24,ultimatum_robot_responder_strategy,Instructions,2021-12-15 19:48:17.797032,1,,,0.0,1,,0.0,119,1,xsp8cw0b,,,,,0
202,qe4c5p1w,,0,18,24,ultimatum_robot_responder_strategy,Instructions,2021-12-15 19:48:20.301947,1,,,0.0,1,,0.0,120,1,xsp8cw0b,,,,,0
203,nmegf27m,,0,18,24,ultimatum_robot_responder_strategy,Instructions,2021-12-15 19:48:21.108679,1,,,0.0,1,,0.0,121,1,xsp8cw0b,,,,,0
204,drw9pbm2,611086785cf16356967cf754,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:51:46.720051,1,,,10.0,1,,0.0,102,1,xsp8cw0b,,,,,0
205,tvyu261v,58ae59babb9e0f0001acb414,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:51:58.698817,1,,,17.0,2,,0.0,102,1,xsp8cw0b,,,,,0
206,rwjhkz89,61117e8d9c4878fdd4551e02,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:57:11.066787,1,,,12.0,1,,0.0,104,1,xsp8cw0b,,,,,0
207,t7gdwe98,5f8564e35185820008e112da,0,24,24,final_screen,EndOfExperiment,2021-12-15 19:57:25.570808,1,,,11.0,2,,0.0,104,1,xsp8cw0b,,,,,0
